flower,'Daphnes',TRUE,10/10/2014,0.00793,0.01069,0.01449,0.01984,0.02698,0.03398,0.03917,0.04207,0.04412,0.04379,0.04222,0.04015,0.03753,0.03473,0.03068,0.02712,0.02244,0.01855,0.01464,0.01173,0.00939,0.00750,0.00618,0.00534,0.00472,0.00417,0.00383,0.00353,0.00325,0.00315,0.00306,0.00299,0.00297,0.00280,0.00273,0.00270,0.00277,0.00272,0.00278,0.00291,0.00313,0.00323,0.00384,0.00466,0.00607,0.00837,0.01263,0.01946,0.02988,0.04488,0.06330,0.08403,0.10306,0.11797,0.12712,0.13230,0.13453,0.12696,0.11763,0.11270,0.11190,0.12084,0.15214,0.19029,0.22464,0.25438,0.28295,0.30837,0.33609,0.35616,0.37990,0.39459,0.40982,0.42006,0.41904,0.42995,0.43000,0.43442,0.43306,0.44516,0.44292 
flower,'Gazania rigens',TRUE,03/10/2014,0.02636,0.01797,0.01429,0.01153,0.01294,0.01420,0.01781,0.01945,0.02457,0.02755,0.02956,0.02890,0.02962,0.03180,0.03384,0.03513,0.03655,0.03646,0.03618,0.03603,0.03410,0.03178,0.03000,0.02859,0.02710,0.02552,0.02308,0.02126,0.01896,0.01721,0.01733,0.01477,0.01424,0.01396,0.01440,0.01434,0.01433,0.01661,0.01758,0.01879,0.02070,0.02303,0.02561,0.03038,0.03499,0.04238,0.05109,0.06174,0.07419,0.09195,0.10851,0.12963,0.15041,0.16884,0.18696,0.20803,0.21695,0.23094,0.24672,0.24524,0.25055,0.26601,0.29288,0.31405,0.33856,0.35970,0.37853,0.38876,0.40769,0.39045,0.40279,0.41229,0.42873,0.43223,0.43570,0.43742,0.43608,0.43533,0.43637,0.45409,0.46498 
flower,'Hosta ventricosa',TRUE,01/12/2014,0.11176,0.12604,0.14012,0.15890,0.18095,0.19911,0.21603,0.22968,0.24253,0.25117,0.25907,0.27048,0.27415,0.27728,0.27776,0.27760,0.27456,0.27077,0.26488,0.25743,0.24819,0.23775,0.22623,0.21721,0.20967,0.20162,0.19514,0.18820,0.18165,0.17376,0.16802,0.16601,0.16490,0.16430,0.16588,0.16733,0.16891,0.17015,0.17110,0.17309,0.17779,0.18352,0.19263,0.19957,0.20838,0.21698,0.22340,0.23006,0.23634,0.24470,0.25096,0.26239,0.27257,0.28200,0.29725,0.31036,0.32494,0.33869,0.34602,0.35164,0.35617,0.36226,0.36935,0.37491,0.37980,0.38008,0.38495,0.38720,0.38873,0.38597,0.39116,0.38769,0.39239,0.39226,0.38595,0.38757,0.39233,0.38480,0.38194,0.38057,0.38822 
flower,'Hydrangea serrata',TRUE,23/04/2014,0.03900,0.04290,0.06568,0.11262,0.17784,0.24935,0.31015,0.35319,0.38536,0.40418,0.41676,0.42887,0.43824,0.44488,0.44806,0.45143,0.45133,0.45462,0.45244,0.45127,0.44845,0.44241,0.43762,0.42996,0.42550,0.41863,0.41341,0.40738,0.39891,0.39164,0.38384,0.37817,0.37096,0.36636,0.36377,0.36053,0.35782,0.35503,0.35203,0.34951,0.34763,0.34693,0.35114,0.35571,0.36374,0.36812,0.37489,0.38013,0.38465,0.38952,0.39334,0.40008,0.40065,0.40801,0.41794,0.42825,0.43905,0.44845,0.45444,0.45630,0.45795,0.45843,0.46127,0.46489,0.46652,0.46794,0.47191,0.46923,0.47166,0.46466,0.46920,0.46747,0.46834,0.47178,0.46315,0.46611,0.46154,0.46120,0.45578,0.46069,0.46087 
flower,'Ipomoea nil ',TRUE,29/08/2014,0.09686,0.11921,0.13026,0.14963,0.17078,0.18953,0.20794,0.22608,0.24674,0.26340,0.27764,0.29479,0.30473,0.31203,0.31250,0.31351,0.30861,0.30385,0.29375,0.28155,0.26780,0.25356,0.23833,0.22424,0.21151,0.19830,0.18412,0.17248,0.16177,0.15086,0.14489,0.13852,0.13312,0.12714,0.12333,0.11850,0.11522,0.11491,0.11365,0.11503,0.11672,0.11898,0.12315,0.12596,0.13000,0.13566,0.14375,0.15685,0.17282,0.19501,0.22346,0.25387,0.28953,0.32341,0.35748,0.38876,0.41441,0.43023,0.43853,0.44370,0.44735,0.44912,0.44990,0.44974,0.45299,0.45541,0.45935,0.45939,0.45689,0.45726,0.46026,0.45712,0.45962,0.46381,0.45014,0.45647,0.45038,0.45515,0.44765,0.45392,0.45010 
flower,'Iris',TRUE,08/05/2014,0.02607,0.02816,0.03673,0.05664,0.08374,0.11600,0.14981,0.17814,0.20160,0.21855,0.22986,0.23793,0.24667,0.25054,0.25016,0.24912,0.24146,0.23431,0.22176,0.20832,0.19505,0.17847,0.16103,0.14327,0.12952,0.11700,0.10759,0.09865,0.09050,0.08241,0.07541,0.06922,0.06447,0.06125,0.06069,0.06137,0.06261,0.06412,0.06511,0.06534,0.06639,0.06853,0.07397,0.08015,0.08761,0.09651,0.10491,0.11241,0.11853,0.12389,0.12935,0.13631,0.14548,0.15919,0.17820,0.20130,0.23109,0.25642,0.28189,0.30689,0.32755,0.34435,0.36634,0.38089,0.39316,0.40380,0.40847,0.41630,0.42011,0.41646,0.42399,0.42003,0.42550,0.42565,0.42534,0.42527,0.42033,0.42738,0.42005,0.43303,0.43497 
flower,'Limonium sinuatum',TRUE,16/05/2014,0.00989,0.01044,0.01150,0.01586,0.02166,0.02980,0.03967,0.05101,0.06313,0.07348,0.08040,0.08394,0.08581,0.08579,0.08331,0.07970,0.07472,0.07011,0.06522,0.06013,0.05474,0.04952,0.04476,0.04042,0.03772,0.03516,0.03277,0.03061,0.02813,0.02578,0.02424,0.02286,0.02241,0.02181,0.02149,0.02134,0.02064,0.01997,0.01972,0.01922,0.01952,0.02034,0.02226,0.02466,0.02713,0.02878,0.02931,0.02821,0.02788,0.02744,0.02819,0.03128,0.03625,0.04427,0.05780,0.07554,0.09885,0.12369,0.14456,0.16338,0.17817,0.18623,0.19401,0.20138,0.20961,0.21759,0.22614,0.23286,0.23924,0.23917,0.24593,0.24673,0.25479,0.25371,0.25515,0.25622,0.25525,0.25716,0.25817,0.26121,0.26658 
flower,'Liriope muscari',TRUE,04/09/2014,0.14012,0.06886,0.06308,0.05987,0.07305,0.09134,0.11752,0.13746,0.16390,0.18679,0.20354,0.21945,0.23257,0.24016,0.24416,0.24132,0.23797,0.23068,0.21984,0.20812,0.19603,0.18104,0.16563,0.15063,0.13888,0.12752,0.12071,0.11255,0.10426,0.09533,0.08973,0.08548,0.08351,0.08037,0.07974,0.07937,0.07791,0.07738,0.07610,0.07797,0.07972,0.08088,0.09151,0.09949,0.10824,0.12134,0.12791,0.13658,0.14445,0.15011,0.15933,0.16973,0.19004,0.20879,0.23678,0.25968,0.30634,0.33933,0.36773,0.39415,0.41225,0.43847,0.44959,0.47000,0.48185,0.49326,0.51000,0.50171,0.49635,0.49739,0.50188,0.50757,0.53242,0.51421,0.51075,0.52960,0.50742,0.51710,0.52661,0.53337,0.51746 
flower,'Lupinus polyphyllus',TRUE,05/06/2014,0.33986,0.25026,0.23191,0.24396,0.23909,0.24505,0.24458,0.24286,0.24085,0.24044,0.23802,0.23148,0.22742,0.22425,0.21643,0.21098,0.20173,0.19713,0.18762,0.17832,0.16951,0.16001,0.14688,0.13961,0.13101,0.12232,0.11396,0.10796,0.10210,0.09596,0.09102,0.08879,0.08587,0.08160,0.08245,0.08124,0.08103,0.08092,0.07978,0.07984,0.08305,0.08462,0.08568,0.08999,0.09242,0.09682,0.09883,0.10254,0.10444,0.10750,0.11446,0.11508,0.12134,0.12752,0.13273,0.13923,0.14590,0.15016,0.15605,0.15697,0.16430,0.16954,0.17740,0.18378,0.18984,0.19578,0.21077,0.21062,0.20569,0.21721,0.22744,0.24100,0.25637,0.26968,0.27710,0.29805,0.28689,0.31312,0.30530,0.34938,0.34191 
flower,'Matthiola incana',TRUE,01/12/2014,0.01414,0.01316,0.01563,0.02004,0.02555,0.03326,0.04184,0.04764,0.05232,0.05527,0.05858,0.06073,0.06194,0.06418,0.06521,0.06435,0.06118,0.05685,0.05054,0.04446,0.03862,0.03303,0.02782,0.02377,0.02040,0.01783,0.01625,0.01465,0.01383,0.01303,0.01260,0.01221,0.01197,0.01162,0.01146,0.01146,0.01150,0.01194,0.01179,0.01175,0.01230,0.01248,0.01268,0.01312,0.01429,0.01541,0.01793,0.02299,0.02961,0.04018,0.05363,0.07173,0.09273,0.11815,0.14773,0.17702,0.20877,0.23677,0.25933,0.27747,0.29229,0.30145,0.30956,0.31846,0.32314,0.32856,0.33797,0.33562,0.34074,0.33871,0.34260,0.34588,0.35113,0.35108,0.34479,0.34530,0.34419,0.34926,0.34691,0.35004,0.35171 
flower,'Petunia axillaris',TRUE,19/06/2014,0.01345,0.01111,0.01135,0.01436,0.01964,0.02652,0.03434,0.04128,0.04687,0.05046,0.05177,0.05186,0.05110,0.04939,0.04695,0.04373,0.03908,0.03417,0.02905,0.02461,0.02067,0.01743,0.01482,0.01289,0.01167,0.01094,0.01035,0.00993,0.00961,0.00934,0.00917,0.00888,0.00876,0.00863,0.00852,0.00849,0.00839,0.00837,0.00838,0.00840,0.00857,0.00862,0.00903,0.00954,0.01013,0.01102,0.01214,0.01341,0.01487,0.01621,0.01781,0.01984,0.02232,0.02607,0.03183,0.04079,0.05308,0.06932,0.08929,0.11215,0.13759,0.16460,0.19453,0.22348,0.25139,0.27364,0.29505,0.31026,0.32179,0.32901,0.33992,0.34340,0.34955,0.35360,0.35144,0.35444,0.35328,0.35414,0.35170,0.35915,0.36321 
flower,'Phlox paniculata',TRUE,10/10/2014,0.11612,0.10052,0.14149,0.19165,0.25708,0.31796,0.36630,0.39817,0.42749,0.44286,0.45068,0.45132,0.45909,0.46303,0.46201,0.46080,0.45757,0.44836,0.44618,0.43732,0.43005,0.41825,0.40970,0.39442,0.38243,0.37142,0.36087,0.35289,0.34094,0.32734,0.30954,0.29884,0.28422,0.27959,0.27013,0.27271,0.27047,0.26455,0.25505,0.24404,0.23776,0.22998,0.22900,0.24199,0.25503,0.26814,0.28253,0.28963,0.29054,0.28813,0.28382,0.27609,0.27545,0.28713,0.30459,0.33150,0.37335,0.39598,0.42460,0.45367,0.46533,0.47230,0.48449,0.48651,0.49716,0.49360,0.50363,0.49470,0.49912,0.47673,0.49852,0.50552,0.50283,0.51060,0.48928,0.50284,0.49941,0.49270,0.47747,0.49824,0.50122 
flower,'Platycodon grandiflorus',TRUE,25/07/2014,0.20183,0.22169,0.23872,0.25529,0.27036,0.28052,0.29109,0.30045,0.30597,0.30929,0.31225,0.31123,0.30450,0.29741,0.28390,0.26994,0.25317,0.23720,0.22194,0.20553,0.19095,0.17427,0.15690,0.14218,0.13128,0.12339,0.11644,0.10878,0.10076,0.09207,0.08485,0.08073,0.07891,0.07893,0.07955,0.07988,0.07925,0.07686,0.07450,0.07449,0.07657,0.08090,0.08919,0.09878,0.10634,0.11134,0.11035,0.10751,0.10465,0.10450,0.10628,0.11479,0.12876,0.15063,0.17977,0.21432,0.25251,0.28893,0.32067,0.34552,0.36887,0.38263,0.39462,0.40342,0.41165,0.41906,0.42944,0.43578,0.43965,0.44550,0.45183,0.45633,0.46369,0.47033,0.47161,0.47699,0.47787,0.48434,0.48988,0.49573,0.49699 
flower,'Pueraria montana',TRUE,29/08/2014,0.20855,0.15232,0.16870,0.18386,0.20942,0.21511,0.23088,0.24141,0.25196,0.26315,0.26835,0.27245,0.28224,0.29008,0.29264,0.28826,0.28247,0.28221,0.27614,0.27111,0.26091,0.25695,0.24336,0.23874,0.23196,0.22203,0.21935,0.21571,0.20662,0.20319,0.20009,0.20152,0.19953,0.20128,0.20560,0.20548,0.20485,0.20639,0.21297,0.21516,0.22126,0.22675,0.22800,0.23738,0.24825,0.25282,0.26388,0.26294,0.26257,0.27198,0.28116,0.28153,0.29647,0.30250,0.30510,0.32412,0.33496,0.34682,0.35484,0.36374,0.36437,0.35993,0.37736,0.38379,0.40163,0.39048,0.39544,0.41491,0.40307,0.39378,0.40892,0.40739,0.42856,0.41883,0.40708,0.43993,0.41918,0.42114,0.42815,0.41596,0.44509 
flower,'Rhododendron ferrugineum',TRUE,23/04/2014,0.03148,0.03113,0.03532,0.04408,0.05702,0.07486,0.09615,0.11907,0.14296,0.16433,0.18110,0.19125,0.19710,0.19676,0.19220,0.18647,0.17807,0.16806,0.15613,0.14503,0.13244,0.11930,0.10718,0.09592,0.08605,0.07687,0.06925,0.06238,0.05661,0.05260,0.04939,0.04744,0.04564,0.04456,0.04439,0.04495,0.04545,0.04738,0.05000,0.05468,0.06112,0.06890,0.08169,0.09839,0.11875,0.14272,0.17147,0.20467,0.23776,0.27404,0.30900,0.33986,0.36657,0.39167,0.41424,0.43091,0.44631,0.45768,0.46785,0.47180,0.47585,0.47721,0.48099,0.48521,0.48873,0.49174,0.49632,0.49683,0.49783,0.49247,0.49234,0.49322,0.49364,0.49828,0.49031,0.48753,0.48608,0.49410,0.48815,0.49299,0.49496 
flower,'Rhododendron prinophyllum',TRUE,23/04/2014,0.04889,0.05475,0.07354,0.10552,0.15245,0.20494,0.25573,0.30023,0.33417,0.36129,0.37545,0.38489,0.39044,0.39372,0.39027,0.38779,0.38058,0.37475,0.36524,0.35467,0.34116,0.32435,0.30857,0.29210,0.27703,0.25983,0.24554,0.22992,0.21520,0.20354,0.19128,0.18152,0.17376,0.16751,0.16366,0.15972,0.15960,0.16101,0.16579,0.17433,0.18757,0.20432,0.22922,0.25712,0.29142,0.32761,0.36263,0.39596,0.42660,0.45239,0.47223,0.48722,0.50018,0.50897,0.51503,0.52170,0.52976,0.53027,0.53117,0.52932,0.52922,0.52871,0.52925,0.53432,0.53800,0.54107,0.54947,0.54881,0.55008,0.54426,0.55224,0.54628,0.55259,0.54868,0.54390,0.54427,0.54051,0.54129,0.53793,0.54478,0.54391 
flower,'Salvia coerulea',TRUE,29/08/2014,0.11277,0.05660,0.04646,0.05454,0.06898,0.09057,0.11306,0.13899,0.16785,0.19268,0.20537,0.22197,0.23118,0.24018,0.23904,0.23813,0.23594,0.22695,0.21705,0.20406,0.19055,0.17096,0.15380,0.13659,0.12076,0.10940,0.09811,0.08769,0.07844,0.06673,0.05887,0.05255,0.04800,0.04527,0.04557,0.04589,0.04209,0.04032,0.03780,0.03444,0.03531,0.03601,0.03863,0.04476,0.05071,0.05765,0.06175,0.06609,0.06806,0.07006,0.07191,0.07592,0.08297,0.09718,0.11920,0.15353,0.19208,0.23440,0.28296,0.32108,0.35746,0.38973,0.42656,0.42729,0.44291,0.44531,0.46103,0.46277,0.46216,0.46275,0.46446,0.46466,0.48636,0.47816,0.46201,0.46622,0.46553,0.46517,0.46950,0.46863,0.49671 
flower,'Salvia farinacea',TRUE,10/10/2014,0.10808,0.12546,0.14181,0.15316,0.16448,0.16618,0.17143,0.18027,0.18801,0.18854,0.19305,0.19658,0.19693,0.19638,0.19806,0.19115,0.18402,0.17522,0.16400,0.15358,0.14042,0.12833,0.11310,0.10457,0.09247,0.08702,0.07881,0.06962,0.06600,0.05906,0.05397,0.05159,0.05087,0.05059,0.05042,0.05012,0.05243,0.05204,0.05173,0.05357,0.05643,0.05823,0.06545,0.07474,0.08217,0.08659,0.08970,0.09550,0.09922,0.10082,0.10427,0.11409,0.12695,0.14240,0.16539,0.19198,0.21592,0.23290,0.25391,0.27181,0.28808,0.30164,0.30833,0.32175,0.32561,0.32708,0.33736,0.32620,0.33717,0.33807,0.33461,0.34156,0.34613,0.34193,0.33663,0.33920,0.34556,0.34414,0.33453,0.34479,0.33282 
flower,'Salvia leucantha',TRUE,07/11/2014,0.05218,0.06993,0.08863,0.11024,0.13743,0.15630,0.18346,0.19957,0.21527,0.22560,0.23592,0.24222,0.24678,0.25241,0.24874,0.24818,0.24595,0.23957,0.22863,0.21803,0.20410,0.18963,0.17609,0.16669,0.15507,0.14227,0.13280,0.12239,0.11334,0.10888,0.10552,0.10104,0.09912,0.09566,0.09429,0.09528,0.09817,0.09926,0.10726,0.11174,0.12025,0.12874,0.13728,0.14650,0.15578,0.16664,0.17678,0.20044,0.21876,0.23600,0.26234,0.28468,0.30432,0.33103,0.34739,0.36023,0.36852,0.38352,0.38423,0.39276,0.39603,0.39340,0.40223,0.41418,0.43431,0.44386,0.46140,0.46174,0.46979,0.48369,0.49638,0.48586,0.49047,0.50882,0.50229,0.49434,0.49239,0.50132,0.48961,0.49930,0.48358 
flower,'Solanum carolinense',TRUE,19/06/2014,0.00883,0.01635,0.01627,0.02355,0.03169,0.05003,0.07127,0.10013,0.13359,0.16482,0.19580,0.21508,0.23078,0.23932,0.24248,0.24587,0.24407,0.24227,0.24198,0.23493,0.23197,0.22496,0.21478,0.20509,0.19775,0.18947,0.18309,0.17313,0.16863,0.15896,0.15220,0.14506,0.13782,0.13383,0.13436,0.13109,0.12850,0.12638,0.12550,0.12565,0.12465,0.12467,0.13016,0.13670,0.14170,0.15386,0.15699,0.16509,0.16878,0.17595,0.17753,0.18543,0.19407,0.20519,0.22031,0.23374,0.25623,0.26923,0.27878,0.29107,0.29725,0.30578,0.30692,0.31476,0.31853,0.32663,0.32873,0.33008,0.33159,0.33737,0.33601,0.33799,0.33582,0.33799,0.33270,0.32119,0.32945,0.32776,0.32428,0.33645,0.33589 
flower,'Symphyiotrichum laeve',TRUE,07/11/2014,0.00212,0.01072,0.01295,0.02476,0.03095,0.04931,0.06371,0.07799,0.08883,0.09456,0.10527,0.10784,0.11380,0.11723,0.11788,0.11424,0.11107,0.10855,0.10210,0.09372,0.08798,0.07659,0.06917,0.05918,0.05184,0.04579,0.03960,0.03578,0.03111,0.02745,0.02449,0.02166,0.02050,0.01936,0.01826,0.01818,0.01777,0.01744,0.01730,0.02004,0.02112,0.02280,0.02622,0.02956,0.03637,0.04377,0.05317,0.06278,0.07016,0.08261,0.08765,0.09837,0.11121,0.12860,0.14539,0.16269,0.18296,0.21144,0.23088,0.24840,0.26290,0.27736,0.29257,0.29134,0.30790,0.30280,0.30718,0.31506,0.31220,0.31125,0.31981,0.31865,0.32174,0.32797,0.31788,0.30273,0.31667,0.31998,0.32110,0.31638,0.31244 
flower,'Torenia violacea (deep purple region)',TRUE,09/10/2014,0.00867,0.00338,0.00332,0.00450,0.00496,0.00665,0.00709,0.00916,0.01076,0.01085,0.01148,0.01235,0.01325,0.01356,0.01463,0.01282,0.01355,0.01202,0.01069,0.00938,0.00756,0.00686,0.00566,0.00450,0.00362,0.00355,0.00262,0.00266,0.00260,0.00241,0.00222,0.00208,0.00229,0.00217,0.00177,0.00227,0.00197,0.00241,0.00185,0.00180,0.00183,0.00184,0.00193,0.00193,0.00231,0.00320,0.00272,0.00300,0.00389,0.00398,0.00425,0.00491,0.00626,0.00879,0.01240,0.01516,0.02406,0.03770,0.05139,0.06321,0.08299,0.10548,0.12411,0.13473,0.15592,0.16629,0.18396,0.19812,0.19585,0.20491,0.21105,0.21212,0.22025,0.21977,0.22152,0.23307,0.22709,0.22052,0.22999,0.23232,0.22851 
flower,'Torenia violacea (pale purple region)',TRUE,09/10/2014,0.02378,0.02947,0.03143,0.05083,0.06562,0.09050,0.11610,0.14881,0.17606,0.19723,0.21622,0.22475,0.23317,0.24174,0.24011,0.24377,0.24458,0.24143,0.23829,0.23470,0.22774,0.22234,0.21273,0.20402,0.19516,0.18943,0.18279,0.17300,0.16647,0.15359,0.14984,0.14401,0.13729,0.13406,0.12928,0.13137,0.12445,0.12333,0.11750,0.11526,0.11583,0.11869,0.11978,0.12678,0.13486,0.14003,0.14454,0.15328,0.15645,0.16146,0.16516,0.17226,0.18012,0.18872,0.20242,0.21960,0.23842,0.25718,0.27554,0.28176,0.29330,0.29543,0.31011,0.30001,0.31516,0.30931,0.31711,0.31581,0.31271,0.31383,0.31743,0.31660,0.31795,0.32259,0.31011,0.32017,0.31472,0.30807,0.30826,0.31507,0.31792 
flower,'Tricyrtis formosana',TRUE,09/10/2014,0.08724,0.05553,0.04314,0.05863,0.07299,0.10005,0.13339,0.16967,0.20329,0.22346,0.24010,0.25095,0.25959,0.26563,0.26954,0.26742,0.26913,0.26603,0.26892,0.26716,0.26704,0.26389,0.25835,0.25697,0.25079,0.24791,0.24274,0.23651,0.23735,0.22929,0.23319,0.22684,0.22176,0.22684,0.22410,0.22234,0.22188,0.22337,0.22862,0.23334,0.23596,0.23981,0.24456,0.25097,0.25609,0.26501,0.26832,0.27455,0.28424,0.28921,0.29571,0.30544,0.31644,0.31944,0.32125,0.31855,0.32900,0.33287,0.34186,0.33650,0.33615,0.34158,0.35201,0.34691,0.36361,0.37143,0.37096,0.38145,0.37741,0.37936,0.39118,0.39281,0.39124,0.38510,0.39624,0.40890,0.41815,0.42023,0.40313,0.42243,0.40875 
flower,'Tulipa',TRUE,23/04/2014,0.03226,0.03182,0.03453,0.03872,0.04661,0.06040,0.07968,0.10166,0.12601,0.14425,0.15735,0.16436,0.16696,0.16630,0.16254,0.15911,0.15450,0.15092,0.14542,0.14073,0.13398,0.12601,0.11635,0.10694,0.09714,0.08750,0.07967,0.07107,0.06430,0.05835,0.05399,0.05126,0.04894,0.04735,0.04609,0.04533,0.04523,0.04546,0.04632,0.04867,0.05287,0.05996,0.07138,0.08865,0.11270,0.14348,0.17598,0.20944,0.23932,0.26650,0.29190,0.31562,0.33632,0.36265,0.39102,0.41797,0.45271,0.47908,0.50477,0.52481,0.54245,0.55545,0.56813,0.57887,0.59329,0.59741,0.60936,0.61702,0.61864,0.61553,0.62239,0.61992,0.63090,0.63461,0.62575,0.63013,0.62242,0.63253,0.62665,0.64172,0.63938 
flower,'Viola calcarata',TRUE,15/05/2014,0.09022,0.14868,0.20846,0.27458,0.33228,0.37228,0.40009,0.42343,0.43781,0.44643,0.45212,0.45953,0.46307,0.46477,0.45989,0.45511,0.44059,0.42648,0.40740,0.38690,0.36384,0.33771,0.31085,0.28666,0.26501,0.24741,0.23356,0.21888,0.20491,0.18890,0.17515,0.16698,0.16083,0.15939,0.16163,0.16537,0.16803,0.17065,0.17173,0.17472,0.18034,0.19014,0.20597,0.22513,0.24321,0.25916,0.27252,0.28342,0.29122,0.30036,0.31312,0.32950,0.35360,0.38346,0.41851,0.45587,0.49855,0.53385,0.56401,0.58393,0.60817,0.61906,0.63538,0.64378,0.65718,0.66321,0.67097,0.67378,0.67871,0.67104,0.67635,0.67265,0.67974,0.68023,0.67536,0.67133,0.67388,0.66832,0.66379,0.67241,0.67369 
flower,'Viola tricolor (deep purple region)',TRUE,14/05/2014,0.02699,0.02728,0.03002,0.03442,0.03988,0.04476,0.04817,0.04972,0.05032,0.04972,0.04846,0.04713,0.04543,0.04348,0.04032,0.03755,0.03386,0.03065,0.02749,0.02545,0.02365,0.02217,0.02105,0.02028,0.01966,0.01929,0.01882,0.01826,0.01801,0.01745,0.01715,0.01692,0.01677,0.01645,0.01621,0.01596,0.01595,0.01586,0.01593,0.01600,0.01622,0.01644,0.01718,0.01784,0.01915,0.02039,0.02196,0.02381,0.02576,0.02717,0.02862,0.03015,0.03171,0.03370,0.03703,0.04157,0.04848,0.05769,0.07038,0.08544,0.10425,0.12539,0.15064,0.17769,0.20766,0.23458,0.26337,0.28689,0.30869,0.32416,0.34344,0.35464,0.37393,0.38719,0.39092,0.40103,0.40712,0.41841,0.42157,0.43890,0.44651 
flower,'Viola tricolor (pale purple region)',TRUE,14/05/2014,0.01288,0.01101,0.01209,0.01581,0.02101,0.02750,0.03834,0.05701,0.09063,0.13459,0.18194,0.22412,0.26002,0.28127,0.29283,0.29881,0.29793,0.29696,0.28973,0.28026,0.26944,0.25371,0.23764,0.22107,0.20460,0.19005,0.17516,0.15962,0.14665,0.13272,0.12002,0.10955,0.10149,0.09499,0.09078,0.08684,0.08407,0.08118,0.07825,0.07704,0.07595,0.07758,0.08281,0.09035,0.10093,0.11244,0.12478,0.13599,0.14529,0.15389,0.16410,0.17413,0.18977,0.20854,0.23518,0.26646,0.29967,0.33174,0.36201,0.38601,0.40807,0.42415,0.44296,0.46049,0.47972,0.48967,0.50657,0.51694,0.52714,0.53266,0.54059,0.54504,0.55625,0.56099,0.56147,0.56304,0.56161,0.56964,0.56600,0.58091,0.58470 
flower,'Viola wittrockiana',TRUE,07/11/2014,0.09905,0.10059,0.10258,0.10347,0.10315,0.10266,0.10201,0.10037,0.09672,0.09548,0.09288,0.09104,0.08734,0.08278,0.07637,0.07160,0.06618,0.06044,0.05259,0.04416,0.03675,0.03065,0.02605,0.02254,0.01981,0.01797,0.01656,0.01571,0.01516,0.01504,0.01490,0.01527,0.01614,0.01743,0.01993,0.02354,0.02813,0.03288,0.03734,0.04239,0.04795,0.05236,0.05931,0.06623,0.07341,0.08008,0.08667,0.09461,0.09977,0.10551,0.10926,0.11319,0.11635,0.12052,0.12574,0.13532,0.14787,0.16067,0.17664,0.19396,0.21258,0.23123,0.25394,0.27442,0.29481,0.31079,0.32729,0.33819,0.34902,0.35139,0.36189,0.36765,0.37749,0.38333,0.38398,0.39625,0.39716,0.40682,0.41106,0.42248,0.43571 
flower,'Viola wittrockiana (deep purple region)',TRUE,14/05/2014,0.01160,0.00924,0.01030,0.01314,0.01706,0.02028,0.02427,0.02991,0.04178,0.06091,0.08728,0.11466,0.13995,0.15916,0.17134,0.17913,0.18258,0.18280,0.17822,0.16822,0.15621,0.14249,0.12990,0.11704,0.10643,0.09757,0.08921,0.08122,0.07380,0.06731,0.06121,0.05590,0.05180,0.04837,0.04654,0.04552,0.04440,0.04358,0.04220,0.04127,0.04115,0.04124,0.04338,0.04690,0.05208,0.05809,0.06449,0.07107,0.07825,0.08489,0.09138,0.10042,0.11221,0.12962,0.15478,0.18733,0.22748,0.27022,0.31255,0.34713,0.38539,0.41490,0.44770,0.47293,0.49645,0.51483,0.52619,0.53957,0.54976,0.55006,0.56335,0.56027,0.56836,0.57499,0.57147,0.57520,0.57188,0.58204,0.57387,0.59699,0.59528 
flower,'Viola wittrockiana (pale purple region)',TRUE,14/05/2014,0.01746,0.01396,0.01466,0.02004,0.03061,0.04670,0.07103,0.10301,0.14680,0.19699,0.25102,0.30750,0.35109,0.38382,0.40144,0.41530,0.41933,0.42104,0.41710,0.40899,0.39920,0.38337,0.36628,0.34958,0.33125,0.31577,0.29955,0.28200,0.26564,0.24823,0.23215,0.21962,0.20702,0.19706,0.19182,0.18750,0.18304,0.17987,0.17620,0.17417,0.17356,0.17597,0.18334,0.19455,0.20792,0.22275,0.23707,0.24949,0.26016,0.27189,0.28501,0.29937,0.31665,0.33963,0.36911,0.40274,0.43496,0.46429,0.48477,0.50323,0.51629,0.52379,0.53270,0.54118,0.54807,0.55238,0.55876,0.56150,0.56066,0.55763,0.56301,0.55849,0.56392,0.56427,0.55731,0.55572,0.55340,0.55710,0.55507,0.56899,0.56349 
flower,'Viola wittrockiana (white region)',TRUE,14/05/2014,0.03726,0.03461,0.04221,0.06362,0.09776,0.14362,0.20188,0.26684,0.33827,0.40848,0.46405,0.51208,0.54512,0.56907,0.58093,0.59340,0.59587,0.60157,0.60236,0.60281,0.60310,0.59793,0.59396,0.59040,0.58584,0.57934,0.57716,0.56952,0.56377,0.55604,0.54957,0.54536,0.53931,0.53612,0.53206,0.52774,0.52453,0.52168,0.51799,0.51755,0.51796,0.51485,0.51948,0.52706,0.53125,0.53756,0.54162,0.54615,0.55057,0.55701,0.55984,0.56808,0.57352,0.57961,0.58593,0.59660,0.60493,0.60929,0.60700,0.60909,0.61059,0.60855,0.61165,0.61067,0.61533,0.61687,0.62293,0.62404,0.62032,0.61612,0.62011,0.61537,0.62350,0.61590,0.61289,0.61619,0.61065,0.60893,0.60936,0.61510,0.61899 
